PERMNO,date,TICKER,PRC,VOL,RET
90448,2019-06-18,GLD,127.12000,10309646,0.005060
90448,2019-06-19,GLD,127.89000,11660649,0.006057
90448,2019-06-20,GLD,131.11000,18636339,0.025178
90448,2019-06-21,GLD,131.98000,15068037,0.006636
90448,2019-06-24,GLD,133.94000,17851801,0.014851
90448,2019-06-25,GLD,134.20000,24772241,0.001941
90448,2019-06-26,GLD,132.97000,12016402,-0.009165
90448,2019-06-27,GLD,132.84000,8412764,-0.000978
90448,2019-06-28,GLD,133.20000,8076966,0.002710
90448,2019-07-01,GLD,130.62000,13369815,-0.019369
90448,2019-07-02,GLD,133.41000,13282139,0.021360
90448,2019-07-03,GLD,133.63000,6351547,0.001649
90448,2019-07-05,GLD,132.14000,11536581,-0.011150
90448,2019-07-08,GLD,131.28999,8028884,-0.006433
90448,2019-07-09,GLD,131.75000,6633439,0.003504
90448,2019-07-10,GLD,133.83000,13920593,0.015787
90448,2019-07-11,GLD,132.70000,7535133,-0.008444
90448,2019-07-12,GLD,133.53000,6309451,0.006255
90448,2019-07-15,GLD,133.53000,4026583,0.000000
90448,2019-07-16,GLD,132.39999,7965981,-0.008463
90448,2019-07-17,GLD,134.58000,11288279,0.016465
90448,2019-07-18,GLD,136.48000,18466488,0.014118
90448,2019-07-19,GLD,134.47000,18079195,-0.014727
90448,2019-07-22,GLD,134.45000,7570898,-0.000149
90448,2019-07-23,GLD,133.69000,9981379,-0.005653
90448,2019-07-24,GLD,134.37000,6715167,0.005086
90448,2019-07-25,GLD,133.42000,11708240,-0.007070
90448,2019-07-26,GLD,133.64000,6249928,0.001649
90448,2019-07-29,GLD,134.53000,9162417,0.006660
90448,2019-07-30,GLD,134.98000,9458733,0.003345
90448,2019-07-31,GLD,133.21001,18797199,-0.013113
90448,2019-08-01,GLD,136.41000,27719822,0.024022
90448,2019-08-02,GLD,135.89000,13753222,-0.003812
90448,2019-08-05,GLD,137.78999,17519817,0.013982
90448,2019-08-06,GLD,138.91000,9471209,0.008128
90448,2019-08-07,GLD,141.02000,26671092,0.015190
90448,2019-08-08,GLD,141.73000,13108554,0.005035
90448,2019-08-09,GLD,141.25999,9485912,-0.003316
90448,2019-08-12,GLD,142.63000,15259755,0.009699
90448,2019-08-13,GLD,141.78000,29930394,-0.005960
90448,2019-08-14,GLD,142.75000,20672858,0.006842
90448,2019-08-15,GLD,143.70000,13501099,0.006655
90448,2019-08-16,GLD,142.78000,12184492,-0.006402
90448,2019-08-19,GLD,141.11000,10558366,-0.011696
90448,2019-08-20,GLD,142.21001,7479375,0.007795
90448,2019-08-21,GLD,141.75999,8118733,-0.003164
90448,2019-08-22,GLD,141.39999,6847647,-0.002540
90448,2019-08-23,GLD,144.17000,20290539,0.019590
90448,2019-08-26,GLD,144.19000,12200810,0.000139
90448,2019-08-27,GLD,145.57001,12857588,0.009571
90448,2019-08-28,GLD,145.16000,11454605,-0.002817
90448,2019-08-29,GLD,144.12000,14764572,-0.007165
90448,2019-08-30,GLD,143.75000,9642584,-0.002567
90448,2019-09-03,GLD,145.75000,15621873,0.013913
90448,2019-09-04,GLD,146.66000,11292000,0.006244
90448,2019-09-05,GLD,143.14000,20297877,-0.024001
90448,2019-09-06,GLD,141.92000,14175216,-0.008523
90448,2019-09-09,GLD,141.39000,11323819,-0.003734
90448,2019-09-10,GLD,140.17999,12629208,-0.008558
90448,2019-09-11,GLD,141.03000,7453049,0.006064
90448,2019-09-12,GLD,141.32001,12673707,0.002056
90448,2019-09-13,GLD,140.14999,13451701,-0.008279
90448,2019-09-16,GLD,141.32001,8094567,0.008348
90448,2019-09-17,GLD,141.60001,7046430,0.001981
90448,2019-09-18,GLD,140.71001,15071647,-0.006285
90448,2019-09-19,GLD,141.28000,8062589,0.004051
90448,2019-09-20,GLD,142.95000,12276521,0.011820
90448,2019-09-23,GLD,143.75000,9036267,0.005596
90448,2019-09-24,GLD,144.50999,10620690,0.005287
90448,2019-09-25,GLD,141.83000,11997855,-0.018545
90448,2019-09-26,GLD,141.78999,8803139,-0.000282
90448,2019-09-27,GLD,141.06000,9665953,-0.005148
90448,2019-09-30,GLD,138.87000,15530068,-0.015525
90448,2019-10-01,GLD,139.63000,12502406,0.005473
90448,2019-10-02,GLD,141.25999,11944623,0.011674
90448,2019-10-03,GLD,141.89999,12407863,0.004531
90448,2019-10-04,GLD,141.89999,9689966,0.000000
90448,2019-10-07,GLD,140.69000,6162696,-0.008527
90448,2019-10-08,GLD,141.92000,10485490,0.008743
90448,2019-10-09,GLD,142.05000,7052811,0.000916
90448,2019-10-10,GLD,140.81000,9331584,-0.008729
90448,2019-10-11,GLD,140.03000,11425535,-0.005539
90448,2019-10-14,GLD,140.59000,4009169,0.003999
90448,2019-10-15,GLD,139.61000,9131732,-0.006971
90448,2019-10-16,GLD,140.41000,10363893,0.005730
90448,2019-10-17,GLD,140.61000,6224288,0.001424
90448,2019-10-18,GLD,140.46001,6416213,-0.001067
90448,2019-10-21,GLD,139.78999,8314307,-0.004770
90448,2019-10-22,GLD,140.20000,3885045,0.002933
90448,2019-10-23,GLD,140.53000,4160001,0.002354
90448,2019-10-24,GLD,141.53000,6275566,0.007116
90448,2019-10-25,GLD,141.86000,6011459,0.002332
90448,2019-10-28,GLD,140.64000,5442028,-0.008600
90448,2019-10-29,GLD,140.25000,3835427,-0.002773
90448,2019-10-30,GLD,141.02000,6992869,0.005490
90448,2019-10-31,GLD,142.42999,7050926,0.009998
90448,2019-11-01,GLD,142.56000,8089975,0.000913
90448,2019-11-04,GLD,142.14999,4740282,-0.002876
90448,2019-11-05,GLD,139.85001,11782250,-0.016180
90448,2019-11-06,GLD,140.45000,6416469,0.004290
90448,2019-11-07,GLD,138.27000,15214223,-0.015521
90448,2019-11-08,GLD,137.39000,10378201,-0.006364
90448,2019-11-11,GLD,137.06000,7038053,-0.002402
90448,2019-11-12,GLD,137.42999,6451809,0.002700
90448,2019-11-13,GLD,137.98000,8809752,0.004002
90448,2019-11-14,GLD,138.56000,5220927,0.004204
90448,2019-11-15,GLD,138.21001,10106940,-0.002526
90448,2019-11-18,GLD,138.62000,5722188,0.002966
90448,2019-11-19,GLD,138.69000,4825641,0.000505
90448,2019-11-20,GLD,138.75999,6894534,0.000505
90448,2019-11-21,GLD,138.00000,4197208,-0.005477
90448,2019-11-22,GLD,137.74001,3620534,-0.001884
90448,2019-11-25,GLD,137.08000,6418042,-0.004792
90448,2019-11-26,GLD,137.74001,4725594,0.004815
90448,2019-11-27,GLD,137.00999,4113152,-0.005300
90448,2019-11-29,GLD,137.86000,4516421,0.006204
90448,2019-12-02,GLD,137.78999,8278535,-0.000508
90448,2019-12-03,GLD,139.11000,8502789,0.009580
90448,2019-12-04,GLD,138.92000,6326512,-0.001366
90448,2019-12-05,GLD,139.00000,5674471,0.000576
90448,2019-12-06,GLD,137.62000,8748968,-0.009928
90448,2019-12-09,GLD,137.58000,2814342,-0.000291
90448,2019-12-10,GLD,137.97000,3241771,0.002835
90448,2019-12-11,GLD,138.92000,6117701,0.006886
90448,2019-12-12,GLD,138.42999,8816618,-0.003527
90448,2019-12-13,GLD,139.05000,6979801,0.004479
90448,2019-12-16,GLD,139.03999,4647211,-0.000072
90448,2019-12-17,GLD,139.00999,4288118,-0.000216
90448,2019-12-18,GLD,139.02000,3608069,0.000072
90448,2019-12-19,GLD,139.38000,4975164,0.002590
90448,2019-12-20,GLD,139.52000,4481503,0.001004
90448,2019-12-23,GLD,139.95000,5182388,0.003082
90448,2019-12-24,GLD,141.27000,5303698,0.009432
90448,2019-12-26,GLD,142.38000,8343019,0.007857
90448,2019-12-27,GLD,142.33000,5120441,-0.000351
90448,2019-12-30,GLD,142.63000,4812117,0.002108
90448,2019-12-31,GLD,142.89999,5314467,0.001893
90448,2020-01-02,GLD,143.95000,7736828,0.007348
90448,2020-01-03,GLD,145.86000,12285501,0.013269
90448,2020-01-06,GLD,147.39000,14409912,0.010490
90448,2020-01-07,GLD,147.97000,8401088,0.003935
90448,2020-01-08,GLD,146.86000,22276323,-0.007502
90448,2020-01-09,GLD,146.03000,10304334,-0.005652
90448,2020-01-10,GLD,146.91000,6183992,0.006026
90448,2020-01-13,GLD,145.82001,7603649,-0.007419
90448,2020-01-14,GLD,145.69000,6607124,-0.000892
90448,2020-01-15,GLD,146.53999,6510029,0.005834
90448,2020-01-16,GLD,146.31000,6069101,-0.001570
90448,2020-01-17,GLD,146.58000,11121140,0.001845
90448,2020-01-21,GLD,146.74001,6086149,0.001092
90448,2020-01-22,GLD,146.78999,4778186,0.000341
90448,2020-01-23,GLD,147.12000,8419778,0.002248
90448,2020-01-24,GLD,147.98000,9919871,0.005846
90448,2020-01-27,GLD,148.99001,9988069,0.006825
90448,2020-01-28,GLD,147.66000,7543088,-0.008927
90448,2020-01-29,GLD,148.46001,5023827,0.005418
90448,2020-01-30,GLD,148.47000,9119545,0.000067
90448,2020-01-31,GLD,149.33000,14788263,0.005792
90448,2020-02-03,GLD,148.36000,9115075,-0.006496
90448,2020-02-04,GLD,146.42999,10525585,-0.013009
90448,2020-02-05,GLD,146.61000,6160661,0.001229
90448,2020-02-06,GLD,147.39999,4819778,0.005388
90448,2020-02-07,GLD,147.78999,6379311,0.002646
90448,2020-02-10,GLD,148.17000,5793599,0.002571
90448,2020-02-11,GLD,147.66000,5179392,-0.003442
90448,2020-02-12,GLD,147.53999,5040584,-0.000813
90448,2020-02-13,GLD,148.38000,7082098,0.005693
90448,2020-02-14,GLD,149.00000,5345393,0.004178
90448,2020-02-18,GLD,150.91000,11527580,0.012819
90448,2020-02-19,GLD,151.78999,9269784,0.005831
90448,2020-02-20,GLD,152.41000,8457348,0.004085
90448,2020-02-21,GLD,154.70000,16353292,0.015025
90448,2020-02-24,GLD,156.09000,27170954,0.008985
90448,2020-02-25,GLD,153.30000,28091497,-0.017874
90448,2020-02-26,GLD,153.97000,17983155,0.004371
90448,2020-02-27,GLD,154.00000,27878524,0.000195
90448,2020-02-28,GLD,148.38000,42707124,-0.036493
90448,2020-03-02,GLD,149.20000,16295360,0.005526
90448,2020-03-03,GLD,153.89000,28687689,0.031434
90448,2020-03-04,GLD,154.16000,12315472,0.001755
90448,2020-03-05,GLD,157.49001,17973475,0.021601
90448,2020-03-06,GLD,157.55000,26973448,0.000381
90448,2020-03-09,GLD,157.81000,24868674,0.001650
90448,2020-03-10,GLD,154.48000,18811547,-0.021101
90448,2020-03-11,GLD,153.92999,18353302,-0.003560
90448,2020-03-12,GLD,147.78999,32893430,-0.039888
90448,2020-03-13,GLD,143.28000,35177244,-0.030516
90448,2020-03-16,GLD,141.64000,24495962,-0.011446
90448,2020-03-17,GLD,143.56000,24490276,0.013555
90448,2020-03-18,GLD,140.70000,21953448,-0.019922
90448,2020-03-19,GLD,138.03999,20828884,-0.018905
90448,2020-03-20,GLD,140.11000,20056048,0.014996
90448,2020-03-23,GLD,146.30000,28275212,0.044180
90448,2020-03-24,GLD,153.39999,20743472,0.048530
90448,2020-03-25,GLD,151.30000,16457183,-0.013690
90448,2020-03-26,GLD,153.24001,12778236,0.012822
90448,2020-03-27,GLD,152.25000,9824572,-0.006460
90448,2020-03-30,GLD,152.92000,12080881,0.004401
90448,2020-03-31,GLD,148.05000,13319495,-0.031847
90448,2020-04-01,GLD,149.45000,11827400,0.009456
90448,2020-04-02,GLD,151.89999,9188303,0.016393
90448,2020-04-03,GLD,152.64999,8469099,0.004937
90448,2020-04-06,GLD,156.88000,14739272,0.027711
90448,2020-04-07,GLD,156.03999,9195370,-0.005354
90448,2020-04-08,GLD,154.64999,7600804,-0.008908
90448,2020-04-09,GLD,158.69000,18123039,0.026124
90448,2020-04-13,GLD,161.41000,20549213,0.017140
90448,2020-04-14,GLD,162.67999,17095086,0.007868
90448,2020-04-15,GLD,161.85001,12141890,-0.005102
90448,2020-04-16,GLD,161.71001,9233164,-0.000865
90448,2020-04-17,GLD,158.57001,14652737,-0.019417
90448,2020-04-20,GLD,159.70000,10688689,0.007126
90448,2020-04-21,GLD,158.61000,12478080,-0.006825
90448,2020-04-22,GLD,161.73000,12937093,0.019671
90448,2020-04-23,GLD,163.34000,14928503,0.009955
90448,2020-04-24,GLD,162.64000,11203587,-0.004286
90448,2020-04-27,GLD,161.56000,9033533,-0.006640
90448,2020-04-28,GLD,160.84000,10382975,-0.004457
90448,2020-04-29,GLD,161.73000,12232348,0.005533
90448,2020-04-30,GLD,158.80000,13633483,-0.018117
90448,2020-05-01,GLD,159.78000,10914334,0.006171
90448,2020-05-04,GLD,160.34000,7986191,0.003505
90448,2020-05-05,GLD,161.02000,10563066,0.004241
90448,2020-05-06,GLD,158.95000,13351959,-0.012856
90448,2020-05-07,GLD,161.39000,13696493,0.015351
90448,2020-05-08,GLD,160.42000,12244561,-0.006010
90448,2020-05-11,GLD,159.42000,11209822,-0.006234
90448,2020-05-12,GLD,160.03999,10405991,0.003889
90448,2020-05-13,GLD,161.58000,10950397,0.009623
90448,2020-05-14,GLD,163.00999,17084368,0.008850
90448,2020-05-15,GLD,163.92999,13918816,0.005644
90448,2020-05-18,GLD,162.69000,14137907,-0.007564
90448,2020-05-19,GLD,164.25999,8531719,0.009650
90448,2020-05-20,GLD,164.64999,10666071,0.002374
90448,2020-05-21,GLD,162.25000,11790992,-0.014576
90448,2020-05-22,GLD,163.21001,8540909,0.005917
90448,2020-05-26,GLD,160.89000,13972012,-0.014215
90448,2020-05-27,GLD,161.17999,13063451,0.001802
90448,2020-05-28,GLD,161.72000,9761610,0.003350
90448,2020-05-29,GLD,162.91000,12584009,0.007358
90448,2020-06-01,GLD,163.66000,8155048,0.004604
90448,2020-06-02,GLD,162.60001,10388908,-0.006477
90448,2020-06-03,GLD,159.60001,17000510,-0.018450
90448,2020-06-04,GLD,161.28000,10094024,0.010526
90448,2020-06-05,GLD,158.00999,16021182,-0.020275
90448,2020-06-08,GLD,159.72000,9244440,0.010822
90448,2020-06-09,GLD,161.25999,9045618,0.009642
90448,2020-06-10,GLD,163.57001,13009343,0.014325
90448,2020-06-11,GLD,162.39000,11673902,-0.007214
90448,2020-06-12,GLD,162.62000,6895361,0.001416
90448,2020-06-15,GLD,162.33000,8538826,-0.001783
90448,2020-06-16,GLD,162.25000,7969781,-0.000493
90448,2020-06-17,GLD,162.56000,4758210,0.001911
90448,2020-06-18,GLD,162.24001,5397628,-0.001968
90448,2020-06-19,GLD,164.03000,12187390,0.011033
90448,2020-06-22,GLD,165.09000,12385635,0.006462
90448,2020-06-23,GLD,166.48000,12137343,0.008420
90448,2020-06-24,GLD,165.89999,10901444,-0.003484
90448,2020-06-25,GLD,165.80000,7093774,-0.000603
90448,2020-06-26,GLD,166.53999,9753492,0.004463
90448,2020-06-29,GLD,166.63000,6735695,0.000540
90448,2020-06-30,GLD,167.37000,12762295,0.004441
90448,2020-07-01,GLD,166.62000,13214759,-0.004481
90448,2020-07-02,GLD,166.98000,8753455,0.002161
90448,2020-07-06,GLD,167.98000,7265701,0.005989
90448,2020-07-07,GLD,169.03999,11633122,0.006310
90448,2020-07-08,GLD,170.09000,11662726,0.006212
90448,2020-07-09,GLD,169.63000,13327389,-0.002704
90448,2020-07-10,GLD,169.19000,8218013,-0.002594
90448,2020-07-13,GLD,169.39999,11095948,0.001241
90448,2020-07-14,GLD,170.19000,9812736,0.004664
90448,2020-07-15,GLD,170.34000,7533752,0.000881
90448,2020-07-16,GLD,168.73000,10242371,-0.009452
90448,2020-07-17,GLD,170.12000,10296037,0.008238
90448,2020-07-20,GLD,170.94000,10095548,0.004820
90448,2020-07-21,GLD,173.00000,12864620,0.012051
90448,2020-07-22,GLD,175.63000,18712467,0.015202
90448,2020-07-23,GLD,177.17999,23006824,0.008825
90448,2020-07-24,GLD,178.70000,15601327,0.008579
90448,2020-07-27,GLD,182.23000,21115604,0.019754
90448,2020-07-28,GLD,183.75000,21164633,0.008341
90448,2020-07-29,GLD,185.13000,25640100,0.007510
90448,2020-07-30,GLD,183.75999,18061227,-0.007400
90448,2020-07-31,GLD,185.42999,15885010,0.009088
90448,2020-08-03,GLD,185.64000,12896999,0.001133
90448,2020-08-04,GLD,189.59000,20773210,0.021278
90448,2020-08-05,GLD,191.35001,27193718,0.009283
90448,2020-08-06,GLD,193.89000,20640119,0.013274
90448,2020-08-07,GLD,190.81000,24570160,-0.015885
90448,2020-08-10,GLD,190.14999,19047223,-0.003459
90448,2020-08-11,GLD,179.94000,45354997,-0.053694
90448,2020-08-12,GLD,179.10001,28779419,-0.004668
90448,2020-08-13,GLD,183.33000,18596773,0.023618
90448,2020-08-14,GLD,182.53999,11791981,-0.004309
90448,2020-08-17,GLD,186.50000,15709818,0.021694
90448,2020-08-18,GLD,188.17999,16291627,0.009008
90448,2020-08-19,GLD,182.24001,24646942,-0.031565
90448,2020-08-20,GLD,183.50000,16692201,0.006914
90448,2020-08-21,GLD,182.03000,12713741,-0.008011
90448,2020-08-24,GLD,181.00000,11605788,-0.005658
90448,2020-08-25,GLD,181.22000,10056066,0.001215
90448,2020-08-26,GLD,183.36000,12715762,0.011809
90448,2020-08-27,GLD,181.24001,16299207,-0.011562
90448,2020-08-28,GLD,184.39000,13200826,0.017380
90448,2020-08-31,GLD,184.83000,10251152,0.002386
90448,2020-09-01,GLD,185.05000,10689058,0.001190
90448,2020-09-02,GLD,182.62000,11536946,-0.013132
90448,2020-09-03,GLD,181.14000,12176904,-0.008104
90448,2020-09-04,GLD,181.64000,11567864,0.002760
90448,2020-09-08,GLD,181.28999,13229196,-0.001927
90448,2020-09-09,GLD,183.05000,8424118,0.009708
90448,2020-09-10,GLD,182.46001,9143612,-0.003223
90448,2020-09-11,GLD,182.45000,7662287,-0.000055
90448,2020-09-14,GLD,183.89000,9709501,0.007893
90448,2020-09-15,GLD,183.45000,7993693,-0.002393
90448,2020-09-16,GLD,183.97000,12717630,0.002835
90448,2020-09-17,GLD,182.96001,8836188,-0.005490
90448,2020-09-18,GLD,183.20000,9959667,0.001312
90448,2020-09-21,GLD,179.52000,17436121,-0.020087
90448,2020-09-22,GLD,178.64999,7977916,-0.004846
90448,2020-09-23,GLD,174.78999,18134030,-0.021606
90448,2020-09-24,GLD,175.44000,11759192,0.003719
90448,2020-09-25,GLD,174.94000,6779192,-0.002850
90448,2020-09-28,GLD,176.70000,7109746,0.010061
90448,2020-09-29,GLD,178.19000,8762004,0.008432
90448,2020-09-30,GLD,177.12000,8371844,-0.006005
90448,2020-10-01,GLD,178.70000,10402833,0.008921
90448,2020-10-02,GLD,178.53999,7488503,-0.000895
90448,2020-10-05,GLD,179.41000,6969605,0.004873
90448,2020-10-06,GLD,177.30000,8632761,-0.011761
90448,2020-10-07,GLD,177.22000,6410899,-0.000451
90448,2020-10-08,GLD,177.85001,6530845,0.003555
90448,2020-10-09,GLD,181.08000,15979775,0.018161
90448,2020-10-12,GLD,180.56000,4842997,-0.002872
90448,2020-10-13,GLD,177.72000,8384295,-0.015729
90448,2020-10-14,GLD,178.27000,9100896,0.003095
90448,2020-10-15,GLD,178.92000,6821291,0.003646
90448,2020-10-16,GLD,178.30000,7262158,-0.003465
90448,2020-10-19,GLD,178.39000,6084398,0.000505
90448,2020-10-20,GLD,179.25000,7124678,0.004821
90448,2020-10-21,GLD,180.60001,7548086,0.007531
90448,2020-10-22,GLD,178.83000,8376974,-0.009801
90448,2020-10-23,GLD,178.64000,5919276,-0.001062
90448,2020-10-26,GLD,178.55000,5105103,-0.000504
90448,2020-10-27,GLD,179.02000,5826871,0.002632
90448,2020-10-28,GLD,176.13000,11734083,-0.016143
90448,2020-10-29,GLD,175.39999,8474453,-0.004145
90448,2020-10-30,GLD,176.20000,7304589,0.004561
90448,2020-11-02,GLD,177.91000,6498368,0.009705
90448,2020-11-03,GLD,178.92000,7577196,0.005677
90448,2020-11-04,GLD,178.82001,11117259,-0.000559
90448,2020-11-05,GLD,182.92999,16102775,0.022984
90448,2020-11-06,GLD,183.19000,10378266,0.001421
90448,2020-11-09,GLD,175.08000,29800706,-0.044271
90448,2020-11-10,GLD,175.66000,11728459,0.003313
90448,2020-11-11,GLD,174.89999,9008471,-0.004327
90448,2020-11-12,GLD,175.96001,7182263,0.006061
90448,2020-11-13,GLD,177.16000,6470910,0.006820
90448,2020-11-16,GLD,177.14999,8358474,-0.000057
90448,2020-11-17,GLD,176.50000,8229142,-0.003669
90448,2020-11-18,GLD,175.49001,7384661,-0.005722
90448,2020-11-19,GLD,175.16000,6965056,-0.001880
90448,2020-11-20,GLD,175.69000,6380936,0.003026
90448,2020-11-23,GLD,172.23000,15510552,-0.019694
90448,2020-11-24,GLD,169.59000,19503992,-0.015328
90448,2020-11-25,GLD,169.50999,10286575,-0.000472
90448,2020-11-27,GLD,167.78999,10569141,-0.010147
90448,2020-11-30,GLD,166.67000,13209977,-0.006675
90448,2020-12-01,GLD,170.17999,13555209,0.021060
90448,2020-12-02,GLD,171.46001,9199741,0.007522
90448,2020-12-03,GLD,172.81000,10457274,0.007874
90448,2020-12-04,GLD,172.32001,10098639,-0.002835
90448,2020-12-07,GLD,174.89000,10555101,0.014914
90448,2020-12-08,GLD,175.50000,6348418,0.003488
90448,2020-12-09,GLD,172.50000,10743185,-0.017094
90448,2020-12-10,GLD,172.17000,6564030,-0.001913
90448,2020-12-11,GLD,172.49001,6084848,0.001859
90448,2020-12-14,GLD,171.53999,7644419,-0.005508
90448,2020-12-15,GLD,173.94000,6848629,0.013991
90448,2020-12-16,GLD,174.89999,8174737,0.005519
90448,2020-12-17,GLD,176.74001,9475790,0.010520
90448,2020-12-18,GLD,176.44000,6789888,-0.001697
90448,2020-12-21,GLD,175.88000,8168924,-0.003174
90448,2020-12-22,GLD,174.49001,9447403,-0.007903
90448,2020-12-23,GLD,175.64999,6542767,0.006648
90448,2020-12-24,GLD,176.35001,3695443,0.003985
90448,2020-12-28,GLD,175.71001,7778685,-0.003629
90448,2020-12-29,GLD,176.35001,5983741,0.003642
90448,2020-12-30,GLD,177.70000,5914039,0.007655
90448,2020-12-31,GLD,178.36000,7540757,0.003714
90448,2021-01-04,GLD,182.33000,14331436,0.022258
90448,2021-01-05,GLD,182.87000,12718753,0.002962
90448,2021-01-06,GLD,179.89999,18453495,-0.016241
90448,2021-01-07,GLD,179.48000,7110214,-0.002335
90448,2021-01-08,GLD,173.34000,24399895,-0.034210
90448,2021-01-11,GLD,173.00000,8579195,-0.001961
90448,2021-01-12,GLD,174.12000,9798480,0.006474
90448,2021-01-13,GLD,173.37000,14110299,-0.004307
90448,2021-01-14,GLD,173.28000,13522670,-0.000519
90448,2021-01-15,GLD,171.13000,16172494,-0.012408
90448,2021-01-19,GLD,172.58000,7485700,0.008473
90448,2021-01-20,GLD,175.39000,9456038,0.016282
90448,2021-01-21,GLD,175.28000,7250164,-0.000627
90448,2021-01-22,GLD,173.89999,7269592,-0.007873
90448,2021-01-25,GLD,174.05000,5936770,0.000863
90448,2021-01-26,GLD,173.62000,4685568,-0.002471
90448,2021-01-27,GLD,172.52000,9036528,-0.006336
90448,2021-01-28,GLD,172.67999,9392363,0.000927
90448,2021-01-29,GLD,172.61000,11252816,-0.000405
90448,2021-02-01,GLD,174.23000,9079082,0.009385
90448,2021-02-02,GLD,172.11000,7221689,-0.012168
90448,2021-02-03,GLD,171.85001,4658060,-0.001511
90448,2021-02-04,GLD,168.14999,13736624,-0.021530
90448,2021-02-05,GLD,169.81000,6538458,0.009872
90448,2021-02-08,GLD,171.52000,6887535,0.010070
90448,2021-02-09,GLD,172.08000,5131799,0.003265
90448,2021-02-10,GLD,172.71001,6112812,0.003661
90448,2021-02-11,GLD,171.21001,5994522,-0.008685
90448,2021-02-12,GLD,170.69000,6018930,-0.003037
90448,2021-02-16,GLD,168.24001,14761087,-0.014353
90448,2021-02-17,GLD,166.33000,11425421,-0.011353
90448,2021-02-18,GLD,166.32001,7498157,-0.000060
90448,2021-02-19,GLD,167.00999,8273502,0.004149
90448,2021-02-22,GLD,169.50999,10083290,0.014969
90448,2021-02-23,GLD,169.12000,8616789,-0.002301
90448,2021-02-24,GLD,169.00000,8890612,-0.000710
90448,2021-02-25,GLD,165.82001,16359418,-0.018817
90448,2021-02-26,GLD,161.81000,23730391,-0.024183
90448,2021-03-01,GLD,161.53000,13828347,-0.001730
90448,2021-03-02,GLD,162.41000,11424608,0.005448
90448,2021-03-03,GLD,160.62000,13059936,-0.011022
90448,2021-03-04,GLD,159.03999,13870077,-0.009837
90448,2021-03-05,GLD,159.14000,12068139,0.000629
90448,2021-03-08,GLD,157.49001,12134854,-0.010368
90448,2021-03-09,GLD,160.84000,10382555,0.021271
90448,2021-03-10,GLD,161.66000,7962003,0.005098
90448,2021-03-11,GLD,161.52000,6749209,-0.000866
90448,2021-03-12,GLD,161.49001,8608514,-0.000186
90448,2021-03-15,GLD,162.20000,8110140,0.004397
90448,2021-03-16,GLD,162.35001,7547417,0.000925
90448,2021-03-17,GLD,163.50999,12626689,0.007145
90448,2021-03-18,GLD,162.56000,8731762,-0.005810
90448,2021-03-19,GLD,163.24001,6868892,0.004183
90448,2021-03-22,GLD,163.00000,5239970,-0.001470
90448,2021-03-23,GLD,161.81000,6048301,-0.007301
90448,2021-03-24,GLD,162.37000,6183666,0.003461
90448,2021-03-25,GLD,161.78000,8398596,-0.003634
90448,2021-03-26,GLD,162.24001,6153894,0.002843
90448,2021-03-29,GLD,160.31000,8409316,-0.011896
90448,2021-03-30,GLD,157.57001,8353246,-0.017092
90448,2021-03-31,GLD,159.96001,10623771,0.015168
90448,2021-04-01,GLD,161.98000,7105228,0.012628
90448,2021-04-05,GLD,161.92000,6163799,-0.000370
90448,2021-04-06,GLD,163.22000,6761166,0.008029
90448,2021-04-07,GLD,162.75999,5436014,-0.002818
90448,2021-04-08,GLD,164.50999,6574524,0.010752
90448,2021-04-09,GLD,163.27000,6657898,-0.007537
90448,2021-04-12,GLD,162.28000,4896669,-0.006064
90448,2021-04-13,GLD,163.42999,6995903,0.007086
90448,2021-04-14,GLD,162.72000,6312296,-0.004344
90448,2021-04-15,GLD,165.35001,8250646,0.016163
90448,2021-04-16,GLD,166.35001,10057602,0.006048
90448,2021-04-19,GLD,165.89000,5721727,-0.002765
90448,2021-04-20,GLD,166.48000,6531979,0.003557
90448,2021-04-21,GLD,168.13000,8380178,0.009911
90448,2021-04-22,GLD,167.03999,7680140,-0.006483
90448,2021-04-23,GLD,166.39999,7107484,-0.003831
90448,2021-04-26,GLD,166.84000,4786613,0.002644
90448,2021-04-27,GLD,166.42000,5363499,-0.002517
90448,2021-04-28,GLD,166.91000,6932217,0.002944
90448,2021-04-29,GLD,166.22000,9067627,-0.004134
90448,2021-04-30,GLD,165.66000,6248711,-0.003369
90448,2021-05-03,GLD,167.81000,9014708,0.012978
90448,2021-05-04,GLD,166.58000,10267411,-0.007330
90448,2021-05-05,GLD,167.27000,5949984,0.004142
90448,2021-05-06,GLD,170.06000,13574072,0.016680
90448,2021-05-07,GLD,171.59000,14748628,0.008997
90448,2021-05-10,GLD,172.11000,8276584,0.003031
90448,2021-05-11,GLD,172.14000,8348213,0.000174
90448,2021-05-12,GLD,170.42999,12666262,-0.009934
90448,2021-05-13,GLD,171.13000,8078266,0.004107
90448,2021-05-14,GLD,172.69000,9686777,0.009116
90448,2021-05-17,GLD,174.70000,11956831,0.011639
90448,2021-05-18,GLD,175.03999,7294010,0.001946
90448,2021-05-19,GLD,175.16000,20741106,0.000686
90448,2021-05-20,GLD,175.96001,9802799,0.004567
90448,2021-05-21,GLD,176.03999,7677190,0.000455
90448,2021-05-24,GLD,176.35001,5557339,0.001761
90448,2021-05-25,GLD,177.95000,8986945,0.009073
90448,2021-05-26,GLD,177.64000,8495383,-0.001742
90448,2021-05-27,GLD,177.71001,7992951,0.000394
